gp-common-timestamp,before,dirty_reboot_time
2024-03-06T17:17:59Z,g function 3: [CURL-EASY][OPERATION_TIMEDOUT] Timeout was reached (28) ,2024-03-06 17:46:02
2024-03-06T17:40:25Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][OPERATION_TIMEDOUT] Timeout was reached (28) ",2024-03-06 17:46:02
2024-03-06T17:40:35Z,g function 3: [CURL-EASY][OPERATION_TIMEDOUT] Timeout was reached (28) ,2024-03-06 17:46:02
2024-03-06T17:51:09Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][OPERATION_TIMEDOUT] Timeout was reached (28) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T09:16:37+00:00]: The resource property PCIeSwitch_0/DOWN_0 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T01:25:32+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_6 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_7 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_5 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:46:42+00:00]: The resource property PCIeRetimer_3 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"1970-01-01T00:13:45+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Mon Jan 19 18:02:18 UTC 1970][131072][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[2020-01-01T11:32:54+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424411136][00] SXID 2 dNon-fatal'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:47:10+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[2020-01-01T11:32:57+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424476672][00] SXID 2 dSeverity 0 Engine instance 33 Sub-engine instance 00ve'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:47:28+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"1970-01-01T00:13:45+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Mon Jan 19 18:02:18 UTC 1970][131072][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T09:34:35+00:00]: The resource property GPU_SXM_5 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"1970-01-01T00:14:02+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T01:50:46+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:35:34+00:00]: The resource property NVSwitch_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:00+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"[1970-01-01T00:11:01+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T09:43:33+00:00]: The resource property GPU_SXM_4 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T01:50:51+00:00]: The resource property PCIeSwitch_0/DOWN_0 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T02:13:37+00:00]: The resource property PCIeSwitch_0/DOWN_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:51:10Z,"2020-01-01T06:01:17+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Mon Feb 16 08:00:43 UTC 1970][196608][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T09:16:37+00:00]: The resource property PCIeSwitch_0/DOWN_0 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T01:25:32+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_6 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_7 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_5 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:46:42+00:00]: The resource property PCIeRetimer_3 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"1970-01-01T00:13:45+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Mon Jan 19 18:02:18 UTC 1970][131072][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[2020-01-01T11:32:54+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424411136][00] SXID 2 dNon-fatal'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:47:10+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[2020-01-01T11:32:57+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424476672][00] SXID 2 dSeverity 0 Engine instance 33 Sub-engine instance 00ve'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:47:28+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"1970-01-01T00:13:45+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Mon Jan 19 18:02:18 UTC 1970][131072][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T09:34:35+00:00]: The resource property GPU_SXM_5 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"1970-01-01T00:14:02+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T01:50:46+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:35:34+00:00]: The resource property NVSwitch_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:00+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[1970-01-01T00:11:01+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"[2024-03-06T17:53:08+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T09:43:33+00:00]: The resource property GPU_SXM_4 ThrottleReason has detected errors of type 'xyz.openbmc_project.State.ProcessorPerformance.ThrottleReasons.SWPowerCap'.; Resolution: No recovery required., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T01:50:51+00:00]: The resource property PCIeSwitch_0/DOWN_0 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T02:13:37+00:00]: The resource property PCIeSwitch_0/DOWN_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T17:56:10Z,"2020-01-01T06:01:17+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Mon Feb 16 08:00:43 UTC 1970][196608][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_6 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_7 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_5 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:46:42+00:00]: The resource property PCIeRetimer_3 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2020-01-01T11:32:54+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424411136][00] SXID 2 dNon-fatal'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:47:10+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2020-01-01T11:32:57+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424476672][00] SXID 2 dSeverity 0 Engine instance 33 Sub-engine instance 00ve'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:47:28+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:35:34+00:00]: The resource property NVSwitch_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:00+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[1970-01-01T00:11:01+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:53:08+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:17+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:18+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:18+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:29+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:29+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:30+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:41+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:46+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:56:53+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:57:02+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:57:06+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"[2024-03-06T17:57:09+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:01:10Z,"2020-01-01T06:01:17+00:00]: The resource property NVSwitch_0 Driver Event Message has detected errors of type '[Mon Feb 16 08:00:43 UTC 1970][196608][00] SXID 0 dNVSWITCH SMBPBI server is online.'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_6 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_7 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:46:39+00:00]: The resource property PCIeRetimer_5 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:46:42+00:00]: The resource property PCIeRetimer_3 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[2020-01-01T11:32:54+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424411136][00] SXID 2 dNon-fatal'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:47:10+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[2020-01-01T11:32:57+00:00]: The resource property NVSwitch_1 Driver Event Message has detected errors of type '[Sat Jun 27 00:34:51 UTC 1970][424476672][00] SXID 2 dSeverity 0 Engine instance 33 Sub-engine instance 00ve'.; Resolution: , Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:47:28+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Width Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:11:47+00:00]: The resource property NVSwitch_2 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 has detected errors of type 'PCIe link width state'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
2024-03-06T18:06:09Z,"[1970-01-01T00:11:48+00:00]: The resource property NVSwitch_1 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-06 17:46:02
