gp-common-timestamp,before,dirty_reboot_time
2024-03-09T02:38:21Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T02:38:22Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:38:22Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:43:22Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T02:43:22Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:43:22Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:48:22Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T02:48:22Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:48:22Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:53:22Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T02:53:22Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:53:22Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:58:21Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T02:58:21Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T02:58:21Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T03:03:23Z,"le write protect: Global WP GPIO is set, but not able to toggle component WP via HMC: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ",2024-03-09 03:08:45
2024-03-09T03:03:23Z,g function 3: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T03:03:23Z,redfish server: [CURL-EASY][COULDNT_CONNECT] Couldn't connect to server (7) ,2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-06T22:51:16+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: true ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"2023-11-17T19:57:18+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"2023-11-17T19:57:37+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"2023-11-17T19:57:55+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"2023-11-17T19:57:58+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"2023-11-17T19:58:08+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:53:21+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:31+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:52+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:56:55+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:16:28Z,"023-11-17T19:57:18+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-06T22:51:16+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: true ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2023-11-17T19:57:18+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2023-11-17T19:57:37+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2023-11-17T19:57:55+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2023-11-17T19:57:58+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2023-11-17T19:58:08+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"2024-03-09T03:17:49+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:53:21+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:31+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:52+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:56:55+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:21:31Z,"023-11-17T19:57:18+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2023-11-17T19:57:18+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2023-11-17T19:57:37+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2023-11-17T19:57:55+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2023-11-17T19:57:58+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2023-11-17T19:58:08+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:17:49+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:38+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:38+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:40+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:50+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:21:52+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:01+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:04+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:14+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:23+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:24+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"2024-03-09T03:22:29+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:31+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:52+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:56:55+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:26:28Z,"023-11-17T19:57:18+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2023-11-17T19:57:18+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2023-11-17T19:57:37+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2023-11-17T19:57:55+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2023-11-17T19:57:58+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2023-11-17T19:58:08+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:17:49+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:38+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:38+00:00]: The resource property GPU_SXM_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:40+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:50+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:21:52+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:01+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:04+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:14+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:23+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:24+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:22:29+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"2024-03-09T03:30:03+00:00]: The resource property PCIeSwitch_0 UP PCIe has detected errors of type 'Upstream Port Uncorrectable Error Count is 8192'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:56:28+00:00]: The resource property GPU_SXM_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:56:31+00:00]: The resource property GPU_SXM_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:56:50+00:00]: The resource property GPU_SXM_4 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:56:52+00:00]: The resource property GPU_SXM_5 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:56:55+00:00]: The resource property GPU_SXM_6 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:31:27Z,"023-11-17T19:57:18+00:00]: The resource property GPU_SXM_7 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2023-11-17T19:57:18+00:00]: The resource property GPU_SXM_8 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2023-11-17T19:57:37+00:00]: The resource property NVSwitch_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2023-11-17T19:57:55+00:00]: The resource property NVSwitch_1 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2023-11-17T19:57:58+00:00]: The resource property NVSwitch_2 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2023-11-17T19:58:08+00:00]: The resource property NVSwitch_3 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
2024-03-09T03:36:27Z,"2024-03-09T03:17:49+00:00]: The resource property HMC_0 Firmware has detected errors of type 'WriteProtected'.; Resolution: If WP enabled, ERoT/AP shall not be able to update SPI. This is a HW protection., Resolved: (Unknown) ",2024-03-09 03:08:45
