gp-common-timestamp,before,dirty_reboot_time
2024-03-07T01:01:59Z,"[2023-12-14T16:50:47+00:00]: The resource property GPU_SXM_6 NVLink_12 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:50:56+00:00]: The resource property GPU_SXM_6 NVLink_11 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:50:59+00:00]: The resource property GPU_SXM_6 NVLink_10 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:02+00:00]: The resource property GPU_SXM_6 NVLink_9 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:09+00:00]: The resource property GPU_SXM_6 NVLink_8 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:12+00:00]: The resource property GPU_SXM_6 NVLink_7 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:15+00:00]: The resource property GPU_SXM_6 NVLink_6 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:21+00:00]: The resource property GPU_SXM_6 NVLink_5 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:24+00:00]: The resource property GPU_SXM_6 NVLink_4 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:28+00:00]: The resource property GPU_SXM_6 NVLink_3 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:35+00:00]: The resource property GPU_SXM_6 NVLink_2 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:36+00:00]: The resource property GPU_SXM_6 NVLink_1 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:38+00:00]: The resource property GPU_SXM_5 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:47+00:00]: The resource property GPU_SXM_3 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:50+00:00]: The resource property GPU_SXM_2 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:51:51+00:00]: The resource property GPU_SXM_1 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:11+00:00]: The resource property NVSwitch_3 NVLink_30 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:11+00:00]: The resource property NVSwitch_3 NVLink_31 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:14+00:00]: The resource property NVSwitch_2 NVLink_39 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:30+00:00]: The resource property NVSwitch_2 NVLink_38 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:32+00:00]: The resource property NVSwitch_1 NVLink_39 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T16:52:33+00:00]: The resource property NVSwitch_0 NVLink_31 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:40:41+00:00]: The resource property PCIeSwitch_0/DOWN_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:40:44+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:44:52+00:00]: The resource property PCIeSwitch_0 PCIe Upstream Port has detected errors of type 'PCIe Uncorrectable Error 8192'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:04+00:00]: The resource property GPU_SXM_8 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:08+00:00]: The resource property GPU_SXM_8 NVLink_16 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:14+00:00]: The resource property GPU_SXM_8 NVLink_15 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:17+00:00]: The resource property GPU_SXM_8 NVLink_14 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:22+00:00]: The resource property GPU_SXM_8 NVLink_13 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:30+00:00]: The resource property GPU_SXM_8 NVLink_12 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:32+00:00]: The resource property GPU_SXM_8 NVLink_11 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:36+00:00]: The resource property GPU_SXM_8 NVLink_10 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:44+00:00]: The resource property GPU_SXM_8 NVLink_9 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:44+00:00]: The resource property GPU_SXM_8 NVLink_8 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:49+00:00]: The resource property GPU_SXM_8 NVLink_7 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:55+00:00]: The resource property GPU_SXM_8 NVLink_6 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:53:59+00:00]: The resource property GPU_SXM_8 NVLink_5 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:02+00:00]: The resource property GPU_SXM_8 NVLink_4 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:09+00:00]: The resource property GPU_SXM_8 NVLink_3 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:12+00:00]: The resource property GPU_SXM_8 NVLink_2 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:14+00:00]: The resource property GPU_SXM_8 NVLink_1 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:22+00:00]: The resource property GPU_SXM_8 NVLink_0 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:27+00:00]: The resource property GPU_SXM_7 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:27+00:00]: The resource property GPU_SXM_7 NVLink_16 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:36+00:00]: The resource property GPU_SXM_7 NVLink_13 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:39+00:00]: The resource property GPU_SXM_7 NVLink_12 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:42+00:00]: The resource property GPU_SXM_7 NVLink_10 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:47+00:00]: The resource property GPU_SXM_7 NVLink_7 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:54:48+00:00]: The resource property GPU_SXM_7 NVLink_6 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:56:49+00:00]: The resource property PCIeSwitch_0/DOWN_3 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T17:56:51+00:00]: The resource property PCIeSwitch_0/DOWN_2 PCIe has detected errors of type 'Abnormal Speed Change'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:17:58+00:00]: The resource property PCIeSwitch_0 PCIe Upstream Port has detected errors of type 'PCIe Uncorrectable Error 8192'.; Resolution: Reset the link. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:25:45+00:00]: The resource property NVSwitch_3 NVLink_31 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:25:48+00:00]: The resource property NVSwitch_3 NVLink_30 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:25:50+00:00]: The resource property NVSwitch_3 NVLink_29 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:08+00:00]: The resource property NVSwitch_3 NVLink_28 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:10+00:00]: The resource property NVSwitch_3 NVLink_27 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:13+00:00]: The resource property NVSwitch_3 NVLink_26 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:31+00:00]: The resource property NVSwitch_3 NVLink_25 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:34+00:00]: The resource property NVSwitch_3 NVLink_24 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:36+00:00]: The resource property NVSwitch_3 NVLink_23 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:52+00:00]: The resource property NVSwitch_3 NVLink_22 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:55+00:00]: The resource property NVSwitch_3 NVLink_21 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:26:57+00:00]: The resource property NVSwitch_3 NVLink_20 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:16+00:00]: The resource property NVSwitch_3 NVLink_19 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:19+00:00]: The resource property NVSwitch_3 NVLink_18 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:20+00:00]: The resource property NVSwitch_3 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:38+00:00]: The resource property NVSwitch_3 NVLink_16 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:41+00:00]: The resource property NVSwitch_3 NVLink_15 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:44+00:00]: The resource property NVSwitch_3 NVLink_14 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:27:58+00:00]: The resource property NVSwitch_3 NVLink_13 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:02+00:00]: The resource property NVSwitch_3 NVLink_12 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:05+00:00]: The resource property NVSwitch_3 NVLink_11 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:20+00:00]: The resource property NVSwitch_3 NVLink_10 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:23+00:00]: The resource property NVSwitch_3 NVLink_9 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:26+00:00]: The resource property NVSwitch_3 NVLink_8 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:44+00:00]: The resource property NVSwitch_3 NVLink_7 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:45+00:00]: The resource property NVSwitch_3 NVLink_6 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:28:49+00:00]: The resource property NVSwitch_3 NVLink_5 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:03+00:00]: The resource property NVSwitch_3 NVLink_4 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:08+00:00]: The resource property NVSwitch_3 NVLink_3 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:10+00:00]: The resource property NVSwitch_3 NVLink_2 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:24+00:00]: The resource property NVSwitch_3 NVLink_1 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:25+00:00]: The resource property GPU_SXM_8 NVLink_17 has detected errors of type 'NVLink Training Error'.; Resolution: Reset the GPU or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
2024-03-07T01:01:59Z,"[2023-12-14T18:29:29+00:00]: The resource property NVSwitch_3 NVLink_0 has detected errors of type 'NVLink Training Error'.; Resolution: Restart Fabric Manager or power cycle the BaseBoard. If problem persists, isolate the server for RMA evaluation., Resolved: true ",2024-03-07 01:57:14
